NAME,MSINI-mjupiter,A-au,PER-day,ECC,OM-deg,T0-jd,K-m/s,ORBREF,ORBURL,FIRSTREF,FIRSTURL,OTHERNAME,COMP,HD,HIPP,HR,SAO,GL,BINARY,BINARYURL,BINARYREF,RA-hr,DEC-deg,RA_STRING,DEC_STRING,KEPID,KOI,KDE,EOD,IMAGING,MICROLENSING,TIMING,ASTROMETRY,BMV,V,VURL,VREF,J,H,PAR-marcsec,DIST-pc,VSINI-km/s,KS,GAMMA-km/s,DVDT-m/s/day,I-deg,MASS-mjupiter,SEP-au,TREND,LAMBDA-deg,BIGOM-deg,DEPTH,T14-day,TT,R-rjupiter,AR,DENSITY-\g/cm^3,GRAVITY,B,TRANSIT,TRANSITURL,TRANSITREF,DR,RR,SE,SEURL,SEREF,SEDEPTHJ,SEDEPTHH,SEDEPTHKS,SEDEPTHKP,SEDEPTH36,SEDEPTH45,SEDEPTH80,SEDEPTH58,RMS,CHI2,NOBS,NCOMP,MULT,PLANETDISCMETH,STARDISCMETH,DATE,STAR,MSTAR-msun,RSTAR-rsun,TEFF-k,RHOSTAR-g/cm^3,LOGG,FE,SHK,RHK,JSNAME,EPEURL,KP,SIMBADNAME,SIMBADURL,ETDNAME,ETDURL,EANAME,EAURL
KOI 2353.01,,0.0559,5.186737262,0,,,,,,,,KIC 12505654,1,,,,,,,,,,,,,12505654,2353.01,1,0,,,,,,,,,13.624,13.156,,,,13.081,,,88.44,0.019104771,,,,,712.7,0.033429167,14967.99509,0.214114027,,,,0.825,1,,,30.3,0.028314,,,,,,,,,,,,,,,,,,,,KOI 2353,0.873,0.777,5230,,4.594,0,,,,,14.988,,,,,K02353.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02353.01
KOI 2354.01,,0.0215,1.151244686,0,,,,,,,,KIC 7215678,1,,,,,,,,,,,,,7215678,2354.01,1,0,,,,,,,,,13.339,13.042,,,,12.949,,,44.68,1,,,,,269.6,0.053,14965.64551,3.597115649,,,,1.387,1,,,1.951,0.400856,,,,,,,,,,,,,,,,,,,,KOI 2354,1.003,0.921,6086,,4.511,-0.26,,,,,14.519,,,,,K02354.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02354.01
KOI 2357.01,,0.0355,2.42088277,0,,,,,,,,KIC 7449554,1,,,,,,,,,,,,,7449554,2357.01,1,0,,,,,,,,,14.415,14.062,,,,13.934,,,88,0.017672412,,,,,223.3,0.117166667,14966.57809,0.202516184,,,,0.227,1,,,6.53,0.013564,,,,,,,,,,,,,,,,,,,,KOI 2357,1.017,1.53,5583,,4.077,0.16,,,,,15.61,,,,,K02357.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02357.01
KOI 2130.01,,0.1082,16.85592593,0,,,,,,,,KIC 2161536,1,,,,,,,,,,,,,2161536,2130.01,1,0,,,,,,,,,13.594,12.937,,,,12.776,,,89.96,0.012820258,,,,,871.5,0.096208333,14971.26808,0.151664102,,,,0.038,1,,,57.21,0.026549,,,,,,,,,,,,,,,,,,,,KOI 2130,0.593,0.587,3967,,4.674,0.06,,,,,15.661,,,,,K02130.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02130.01
KOI 2132.01,,0.32,69.8956789,0,,,,,,,,KIC 9661979,1,,,,,,,,,,,,,9661979,2132.01,1,0,,,,,,,,,13.183,12.772,,,,12.661,,,89.08,0.028756167,,,,,548.4,0.219833333,14993.66805,0.271211101,,,,0.872,1,,,54.6,0.025186,,,,,,,,,,,,,,,,,,,,KOI 2132,0.893,1.104,5390,,4.303,0.2,,,,,14.552,,,,,K02132.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02132.01
KOI 2133.01,,0.0709,6.24667547,0,,,,,,,,KIC 8219268,1,,,,,,,,,,,,,8219268,2133.01,1,0,,,,,,,,,10.79,10.235,,,,10.136,,,68.65,1,,,,,396.8,0.469208333,14969.38688,1.331967675,,,,0.877,1,,,2.41,0.021978,,,,,,,,,,,,,,,,,,,,KOI 2133,1.218,6.221,4604,,2.936,0.3,,,,,12.495,,,,,K02133.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02133.01
KOI 2288.01,,0.1989,38.103908,0,,,,,,,,KIC 3440978,1,,,,,,,,,,,,,3440978,2288.01,1,0,,,,,,,,,14.03,13.551,,,,13.47,,,87.9,0.056990969,,,,,961.1,0.159875,14994.08647,0.363993845,,,,0.987,1,,,27,0.048466,,,,,,,,,,,,,,,,,,,,KOI 2288,0.721,0.771,5250,,4.522,-0.36,,,,,15.469,,,,,K02288.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02288.01
KOI 2290.01,,0.3648,91.500873,0,,,,,,,,KIC 12121570,1,,,,,,,,,,,,,12121570,2290.01,1,0,,,,,,,,,13.042,12.555,,,,12.527,,,89.99,0.013688102,,,,,704.8,0.20175,14998.67309,0.162369804,,,,0.032,1,,,147.71,0.023662,,,,,,,,,,,,,,,,,,,,KOI 2290,0.786,0.706,5051,,4.628,-0.24,,,,,14.447,,,,,K02290.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02290.01
KOI 2291.01,,0.2348,44.2993483,0,,,,,,,,KIC 8410415,1,,,,,,,,,,,,,8410415,2291.01,1,0,,,,,,,,,13.845,13.383,,,,13.33,,,89.46,0.022743116,,,,,797.9,0.179083333,14974.28194,0.239093997,,,,0.614,1,,,64.8,0.026848,,,,,,,,,,,,,,,,,,,,KOI 2291,0.878,0.915,5316,,4.459,0.16,,,,,15.115,,,,,K02291.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02291.01
KOI 2363.01,,0.037,3.13877646,0,,,,,,,,KIC 7987866,1,,,,,,,,,,,,,7987866,2363.01,1,0,,,,,,,,,12.913,12.424,,,,12.35,,,88.1,0.002821664,,,,,174.1,0.069429167,14966.65614,0.086537752,,,,0.436,1,,,13.17,0.012262,,,,,,,,,,,,,,,,,,,,KOI 2363,0.684,0.722,5242,,4.556,-0.54,,,,,14.364,,,,,K02363.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02363.01
KOI 2364.01,,0.0552,5.24242029,0,,,,,,,,KIC 9532710,1,,,,,,,,,,,,,9532710,2364.01,1,0,,,,,,,,,14.312,13.891,,,,13.759,,,75.77,0.049855804,,,,,334.9,0.267208333,14966.23047,0.344366726,,,,0.863,1,,,3.51,0.019344,,,,,,,,,,,,,,,,,,,,KOI 2364,0.813,1.829,5383,,3.824,-0.64,,,,,15.83,,,,,K02364.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02364.01
KOI 2367.01,,0.0771,6.89213244,0,,,,,,,,KIC 9086251,1,,,,,,,,,,,,,9086251,2367.01,1,0,,,,,,,,,11.588,11.359,,,,11.29,,,88.81,0.008914059,,,,,82,0.071875,14964.63179,0.12043914,,,,0.541,1,,,25.98,0.008563,,,,,,,,,,,,,,,,,,,,KOI 2367,1.286,1.446,6164,,4.227,0.38,,,,,12.618,,,,,K02367.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02367.01
KOI 2216.01,,0.1467,23.34036251,0,,,,,,,,KIC 4248120,1,,,,,,,,,,,,,4248120,2216.01,1,0,,,,,,,,,13.953,13.568,,,,13.49,,,89.83,0.017059483,,,,,615.1,0.085583333,14969.20727,0.197163333,,,,0.25,1,,,86.1,0.022658,,,,,,,,,,,,,,,,,,,,KOI 2216,0.773,0.892,5530,,4.425,-0.34,,,,,15.23,,,,,K02216.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02216.01
KOI 2217.01,,0.214,37.8034121,0,,,,,,,,KIC 9580992,1,,,,,,,,,,,,,9580992,2217.01,1,0,,,,,,,,,13.826,13.359,,,,13.285,,,87.52,0.027095129,,,,,678.1,0.193375,14988.37719,0.263181825,,,,0.968,1,,,22.4,0.033027,,,,,,,,,,,,,,,,,,,,KOI 2217,0.912,0.819,5329,,4.572,0.1,,,,,15.191,,,,,K02217.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02217.01
KOI 2293.01,,0.1182,15.03366411,0,,,,,,,,KIC 8321314,1,,,,,,,,,,,,,8321314,2293.01,1,0,,,,,,,,,13.475,13.097,,,,13.04,,,89.98,0.012820258,,,,,374.9,0.136333333,14977.98055,0.151664102,,,,0.01,1,,,35.71,0.017431,,,,,,,,,,,,,,,,,,,,KOI 2293,0.972,0.891,5523,,4.526,0.16,,,,,14.837,,,,,K02293.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02293.01
KOI 2294.01,,0.501,131.485184,0,,,,,,,,KIC 6934986,1,,,,,,,,,,,,,6934986,2294.01,1,0,,,,,,,,,13.728,13.415,,,,13.329,,,89.79,0.028566058,,,,,557.8,0.220583333,15010.48749,0.270318959,,,,0.578,1,,,160,0.022374,,,,,,,,,,,,,,,,,,,,KOI 2294,0.968,1.242,5765,,4.236,0,,,,,14.895,,,,,K02294.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02294.01
KOI 2295.01,,0.1178,16.2908527,0,,,,,,,,KIC 4049901,1,,,,,,,,,,,,,4049901,2295.01,1,0,,,,,,,,,10.094,9.751,,,,9.681,,,89.85,0.000318741,,,,,44.1,0.132333333,14965.11774,0.046391372,,,,0.105,1,,,39.21,0.006003,,,,,,,,,,,,,,,,,,,,KOI 2295,0.822,0.797,5425,,4.549,-0.22,,,,,11.671,,,,,K02295.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02295.01
KOI 2373.01,,0.5348,147.281212,0,,,,,,,,KIC 10798331,1,,,,,,,,,,,,,10798331,2373.01,1,0,,,,,,,,,13.476,13.133,,,,13.053,,,89.8,0.017777418,,,,,452.8,0.307291667,14981.80124,0.203408325,,,,0.474,1,,,137.8,0.0198,,,,,,,,,,,,,,,,,,,,KOI 2373,0.939,1.054,5708,,4.365,0,,,,,14.685,,,,,K02373.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02373.01
KOI 2219.01,,0.0435,3.757294695,0,,,,,,,,KIC 5357545,1,,,,,,,,,,,,,5357545,2219.01,1,0,,,,,,,,,12.662,12.156,,,,12.16,,,88.7,0.006500393,,,,,273.3,0.038620833,14966.95965,0.109733439,,,,0.586,1,,,25.7,0.015786,,,,,,,,,,,,,,,,,,,,KOI 2219,0.807,0.716,4901,,4.618,0.04,,,,,14.099,,,,,K02219.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02219.01
KOI 2297.01,,0.055,4.64495172,0,,,,,,,,KIC 5342473,1,,,,,,,,,,,,,5342473,2297.01,1,0,,,,,,,,,13.199,12.903,,,,12.829,,,88.31,0.009594494,,,,,147.4,0.14025,14969.02095,0.123115565,,,,0.301,1,,,10.2,0.011202,,,,,,,,,,,,,,,,,,,,KOI 2297,1.021,1.129,6047,,4.343,-0.08,,,,,14.338,,,,,K02297.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02297.01
KOI 2298.01,,0.1037,16.6671415,0,,,,,,,,KIC 9334893,1,,,,,,,,,,,,,9334893,2298.01,1,0,,,,,,,,,12.323,11.826,,,,11.735,,,89.23,0.000890697,,,,,175,0.146916667,14974.76551,0.062449924,,,,0.444,1,,,32.9,0.012198,,,,,,,,,,,,,,,,,,,,KOI 2298,0.534,0.525,4729,,4.726,-1.42,,,,,13.831,,,,,K02298.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02298.01
KOI 2299.01,,0.1337,16.48686712,0,,,,,,,,KIC 9963265,1,,,,,,,,,,,,,9963265,2299.01,1,0,,,,,,,,,14.172,13.856,,,,13.842,,,87.38,1,,,,,987.9,0.059625,14972.20338,2.448929181,,,,1.198,1,,,26.2,0.23474,,,,,,,,,,,,,,,,,,,,KOI 2299,1.173,1.071,6090,,4.447,0.21,,,,,15.315,,,,,K02299.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02299.01
KOI 2222.01,,0.2837,34.135676,0,,,,,,,,KIC 9289704,1,,,,,,,,,,,,,9289704,2222.01,1,0,,,,,,,,,12.049,11.948,,,,11.909,,,89.83,1,,,,,622,0.38,14990.7959,1.247214206,,,,0.087,1,,,29.1,0.023039,,,,,,,,,,,,,,,,,,,,KOI 2222,2.607,5.555,7818,,3.365,0.07,,,,,12.963,,,,,K02222.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02222.01
KOI 2305.01,,0.1964,31.0325991,0,,,,,,,,KIC 10874215,1,,,,,,,,,,,,,10874215,2305.01,1,0,,,,,,,,,14.485,14.107,,,,14.149,,,89.38,0.022172589,,,,,737.4,0.144833333,14985.27157,0.235525429,,,,0.611,1,,,56.2,0.02592,,,,,,,,,,,,,,,,,,,,KOI 2305,1.047,0.931,5841,,4.52,0.07,,,,,15.728,,,,,K02305.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02305.01
KOI 221.02,,0.0614,5.89661966,0,,,,,,,,KIC 3937519,2,,,,,,,,,,,,,3937519,221.02,1,0,,,,,,,,,13.314,12.859,,,,12.81,,,89.84,0.007447214,,,,,144,0.131416667,14967.03046,0.114194148,,,,0.039,1,,,14.439,0.01076,,,,,,,,,,,,,,,,,,,,KOI 221,0.888,1.087,5392,,4.314,0.18,,,,,14.622,,,,,K00221.02,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00221.02
KOI 2076.01,,0.3002,56.7769831,0,,,,,,,,KIC 9517393,1,,,,,,,,,,,,,9517393,2076.01,1,0,,,,,,,,,14.2,13.914,,,,13.891,,,89.15,0.03221044,,,,,884.3,0.286,15014.09789,0.286377511,,,,0.703,1,,,47.5,0.029059,,,,,,,,,,,,,,,,,,,,KOI 2076,1.117,1.012,6063,,4.476,0.07,,,,,15.273,,,,,K02076.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02076.01
KOI 2150.01,,0.1383,18.5084526,0,,,,,,,,KIC 3229150,1,,,,,,,,,,,,,3229150,2150.01,1,0,,,,,,,,,14.015,13.725,,,,13.611,,,77.63,1,,,,,758.9,0.274833333,14964.54555,2.616651835,,,,1.258,1,,,5.88,0.286358,,,,,,,,,,,,,,,,,,,,KOI 2150,1.028,0.938,5942,,4.506,-0.06,,,,,15.253,,,,,K02150.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02150.01
KOI 2224.02,,0.3781,86.130534,0,,,,,,,,KIC 8892157,2,,,,,,,,,,,,,8892157,2224.02,1,0,,,,,,,,,13.739,13.412,,,,13.301,,,89.95,0.01182725,,,,,285.2,0.138375,15033.9117,0.131144841,,,,0.072,1,,,200.5,0.015395,,,,,,,,,,,,,,,,,,,,KOI 2224,0.97,0.876,5830,,4.54,-0.14,,,,,14.966,,,,,K02224.02,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02224.02
KOI 2226.01,,0.0784,8.46354384,0,,,,,,,,KIC 11520459,1,,,,,,,,,,,,,11520459,2226.01,1,0,,,,,,,,,13.931,13.5,,,,13.418,,,89.49,0.020438317,,,,,792.2,0.058658333,14967.35341,0.223927586,,,,0.387,1,,,43.7,0.025894,,,,,,,,,,,,,,,,,,,,KOI 2226,0.896,0.887,5427,,4.495,0.07,,,,,15.338,,,,,K02226.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02226.01
KOI 2310.01,,0.1244,16.4581861,0,,,,,,,,KIC 11718144,1,,,,,,,,,,,,,11718144,2310.01,1,0,,,,,,,,,13.469,13.182,,,,13.058,,,89.9,0.013688102,,,,,435.8,0.081820833,14967.01969,0.162369804,,,,0.108,1,,,64.9,0.018826,,,,,,,,,,,,,,,,,,,,KOI 2310,0.946,0.884,5475,,4.521,0.14,,,,,14.64,,,,,K02310.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02310.01
KOI 2311.01,,,191.864193,,,,,,,,,KIC 4247991,1,,,,,,,,,,,,,4247991,2311.01,1,0,,,,,,,,,11.386,11.039,,,,10.981,,,,,,,,,,0.204166667,15127.47036,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,KOI 2311,,,,,,,,,,,12.57,,,,,K02311.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02311.01
KOI 2311.02,,,13.72549689,,,,,,,,,KIC 4247991,2,,,,,,,,,,,,,4247991,2311.02,1,0,,,,,,,,,11.386,11.039,,,,10.981,,,,,,,,,,0.3175,14978.03352,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,KOI 2311,,,,,,,,,,,12.57,,,,,K02311.02,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02311.02
KOI 2312.01,,0.6481,176.331289,0,,,,,,,,KIC 10026544,1,,,,,,,,,,,,,10026544,2312.01,1,0,,,,,,,,,11.603,11.353,,,,11.321,,,89.95,0.018874641,,,,,109.8,0.57875,15003.8589,0.212329743,,,,0.2455,1,,,95,0.009675,,,,,,,,,,,,,,,,,,,,KOI 2312,1.166,2.251,6146,,3.8,-0.42,,,,,12.982,,,,,K02312.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02312.01
KOI 2081.01,,0.0758,6.2141496,0,,,,,,,,KIC 2853780,1,,,,,,,,,,,,,2853780,2081.01,1,0,,,,,,,,,11.892,11.419,,,,11.341,,,84.74,0.062593254,,,,,183.4,0.422541667,14965.25182,0.380944539,,,,0.403,1,,,4.4,0.0124,,,,,,,,,,,,,,,,,,,,KOI 2081,1.501,3.152,5295,,3.617,0.02,,,,,13.439,,,,,K02081.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02081.01
KOI 2082.01,,0.197,31.5888979,0,,,,,,,,KIC 9472000,1,,,,,,,,,,,,,9472000,2082.01,1,0,,,,,,,,,13.055,12.783,,,,12.686,,,89.84,0.021484309,,,,,360.6,0.14325,14988.61538,0.231064721,,,,0.194,1,,,70.1,0.01735,,,,,,,,,,,,,,,,,,,,KOI 2082,1.02,1.367,5866,,4.175,0,,,,,14.143,,,,,K02082.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02082.01
KOI 2154.01,,0.1028,11.92979348,0,,,,,,,,KIC 12505076,1,,,,,,,,,,,,,12505076,2154.01,1,0,,,,,,,,,14.636,14.22,,,,14.237,,,89.99,0.01945693,,,,,709.3,0.256333333,14969.66919,0.216790452,,,,0.003,1,,,15.184,0.0242,,,,,,,,,,,,,,,,,,,,KOI 2154,1.016,0.921,5831,,4.517,0,,,,,15.844,,,,,K02154.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02154.01
KOI 227.01,,0.1047,17.65737838,0,,,,,,,,KIC 6185476,1,,,,,,,,,,,,,6185476,227.01,1,0,,,,,,,,,12.28,11.605,,,,11.493,,,88.24,0.019696433,,,,,2155.7,0.146208333,14969.58551,0.218574736,,,,0.8277,1,,,24.7,0.047823,,,,,,,,,,,,,,,,,,,,KOI 227,0.49,0.47,3745,,4.784,-0.02,,,,,14.267,,,,,K00227.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00227.01
KOI 2229.01,,0.1134,14.83340944,0,,,,,,,,KIC 4473226,1,,,,,,,,,,,,,4473226,2229.01,1,0,,,,,,,,,14.429,14.077,,,,14.087,,,89.16,0.020822784,,,,,783,0.163625,14968.44213,0.226604012,,,,0.399,1,,,27.3,0.025764,,,,,,,,,,,,,,,,,,,,KOI 2229,0.882,0.904,5570,,4.471,-0.08,,,,,15.707,,,,,K02229.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02229.01
KOI 2232.01,,0.4137,101.1323475,0,,,,,,,,KIC 2854181,1,,,,,,,,,,,,,2854181,2232.01,1,0,,,,,,,,,14.041,13.689,,,,13.57,,,89.98,0.050189222,,,,,1502.9,0.181916667,15043.18316,0.345258868,,,,0.057,1,,,182.9,0.034853,,,,,,,,,,,,,,,,,,,,KOI 2232,0.921,1.016,5492,,4.389,0.16,,,,,15.331,,,,,K02232.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02232.01
KOI 2315.01,,0.1416,22.1334224,0,,,,,,,,KIC 6062929,1,,,,,,,,,,,,,6062929,2315.01,1,0,,,,,,,,,14.183,13.661,,,,13.573,,,89.98,0.01324626,,,,,654.6,0.085375,14985.18405,0.157016953,,,,0.025,1,,,84.4,0.022996,,,,,,,,,,,,,,,,,,,,KOI 2315,0.782,0.702,5165,,4.633,-0.32,,,,,15.571,,,,,K02315.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02315.01
KOI 2083.01,,0.0761,7.72085047,0,,,,,,,,KIC 7097965,1,,,,,,,,,,,,,7097965,2083.01,1,0,,,,,,,,,12.38,12.054,,,,12.006,,,84.91,0.020693606,,,,,267,0.0761,14969.563,0.22571187,,,,0.963,1,,,10.86,0.019674,,,,,,,,,,,,,,,,,,,,KOI 2083,0.985,1.177,5887,,4.29,-0.06,,,,,13.516,,,,,K02083.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02083.01
KOI 2084.01,,0.0488,4.19577385,0,,,,,,,,KIC 3967326,1,,,,,,,,,,,,,3967326,2084.01,1,0,,,,,,,,,13.679,13.212,,,,13.132,,,87.73,0.028377353,,,,,874.2,0.089820833,14968.17605,0.269426817,,,,0.521,1,,,13.19,0.027507,,,,,,,,,,,,,,,,,,,,KOI 2084,0.878,1.005,5229,,4.378,0.32,,,,,15.168,,,,,K02084.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02084.01
KOI 2158.01,,0.0592,4.5620407,0,,,,,,,,KIC 5211199,1,,,,,,,,,,,,,5211199,2158.01,1,0,,,,,,,,,11.78,11.387,,,,11.279,,,79.48,0.02488663,,,,,81.6,0.1188375,14965.64295,0.251583981,,,,0.925,1,,,5.06,0.010314,,,,,,,,,,,,,,,,,,,,KOI 2158,1.33,2.506,5343,,3.764,0.08,,,,,13.052,,,,,K02158.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02158.01
KOI 2159.01,,0.0746,7.5966998,0,,,,,,,,KIC 8804455,1,,,,,,,,,,,,,8804455,2159.01,1,0,,,,,,,,,12.32,12.006,,,,11.982,,,86.28,0.008264895,,,,,127.5,0.152791667,14964.95296,0.117762715,,,,0.725,1,,,11.18,0.011117,,,,,,,,,,,,,,,,,,,,KOI 2159,0.955,1.091,5716,,4.343,0.04,,,,,13.482,,,,,K02159.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02159.01
KOI 2160.02,,,15.40877383,,,,,,,,,KIC 5546761,2,,,,,,,,,,,,,5546761,2160.02,1,0,,,,,,,,,13.694,13.31,,,,13.243,,,,,,,,,,0.145416667,14972.48318,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,KOI 2160,,,,,,,,,,,14.874,,,,,K02160.02,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02160.02
KOI 2237.01,,0.3462,76.421501,0,,,,,,,,KIC 5005121,1,,,,,,,,,,,,,5005121,2237.01,1,0,,,,,,,,,14.02,13.617,,,,13.606,,,89.99,0.024725675,,,,,578.4,0.30075,14997.4879,0.25069184,,,,0.015,1,,,82.6,0.021656,,,,,,,,,,,,,,,,,,,,KOI 2237,0.946,1.19,5561,,4.263,0.16,,,,,15.165,,,,,K02237.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02237.01
KOI 232.05,,0.287,56.2590881,0,,,,,,,,KIC 4833421,5,,,,,,,,,,,,,4833421,232.05,1,0,,,,,,,,,13.173,12.887,,,,12.826,,,89.97,0.017159639,,,,,348.8,0.338083333,14997.21993,0.198055475,,,,0.026,1,,,53.86,0.017091,,,,,,,,,,,,,,,,,,,,KOI 232,0.995,1.191,6038,,4.284,-0.16,,,,,14.247,,,,,K00232.05,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K00232.05
KOI 2319.01,,0.1528,21.1033014,0,,,,,,,,KIC 9003401,1,,,,,,,,,,,,,9003401,2319.01,1,0,,,,,,,,,12.367,12.121,,,,12.079,,,89.91,0.011878609,,,,,192.5,0.085791667,14977.66035,0.139174117,,,,0.125,1,,,78.7,0.012695,,,,,,,,,,,,,,,,,,,,KOI 2319,1.068,1.126,6000,,4.363,0.06,,,,,13.355,,,,,K02319.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02319.01
KOI 2321.01,,0.4267,95.6114617,0,,,,,,,,KIC 5978559,1,,,,,,,,,,,,,5978559,2321.01,1,0,,,,,,,,,13.631,13.392,,,,13.409,,,89.97,0.018760946,,,,,487.4,0.312041667,14971.35664,0.211437601,,,,0.046,1,,,99.39,0.020097,,,,,,,,,,,,,,,,,,,,KOI 2321,1.135,1.081,6002,,4.424,0.2,,,,,14.71,,,,,K02321.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02321.01
KOI 2323.01,,,58.35512552,,,,,,,,,KIC 8872048,1,,,,,,,,,,,,,8872048,2323.01,1,0,,,,,,,,,14.037,13.507,,,,13.431,,,,,,,,,,0.352083333,15012.39795,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,KOI 2323,,,,,,,,,,,15.484,,,,,K02323.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02323.01
KOI 2324.01,,0.0222,1.204686597,0,,,,,,,,KIC 7746958,1,,,,,,,,,,,,,7746958,2324.01,1,0,,,,,,,,,15.576,12.698,,,,14.532,,,88.25,0.011813753,,,,,233.2,0.034291667,14964.90556,0.138281976,,,,0.328,1,,,10.76,0.014218,,,,,,,,,,,,,,,,,,,,KOI 2324,1,1,5780,,4.438,0,,,,,11.671,,,,,K02324.01,http://exoplanetarchive.ipac.caltech.edu/cgi-bin/DisplayOverview/nph-DisplayOverview?objname=K02324.01
